Exon	Cov_min_total	Cov_max_total	std_median	mean_median	median_median	mad
DYRK1B_39827194	1	997	152.301422856963	584.25	593.25	160.8621
DYRK1B_39828206	3	1025	137.97887435946	528.270833333333	539.75	124.90905
DYRK1B_39829790	1	1287	123.109014064656	490.520833333333	490.75	114.9015
DYRK1B_39830284	4	1261	169.429463123421	682.385416666667	687	180.1359
DYRK1B_39831714	2	1464	174.253777546892	723.5625	749.25	176.05875
DYRK1B_39833932	0	591	60.6458151368833	233.5	243.75	51.52035
EFL1_82130083	4	1252	149.33476267462	609.28125	607.5	128.2449
EFL1_82138568	0	1172	151.452031925263	603.677083333333	623.25	119.3493
EFL1_82151375	0	1356	166.087837512274	696.270833333333	730.75	126.39165
EFL1_82157622	3	1417	144.673011103813	575.083333333333	608.25	99.70485
EFL1_82163797	5	987	108.298379010383	431.09375	442.5	105.63525
EFL1_82214666	4	952	102.170161546613	420.364583333333	434	96.73965
EFL1_82219561	2	1143	110.978048353321	441.895833333333	453	91.9212
EFL1_82219987	2	1271	127.62329206073	569.447916666667	579.75	115.6428
EFL1_82225093	2	1261	130.385270278792	479.479166666667	499.25	101.18745
EFL1_82227390	2	800	84.474908671365	361.979166666667	371.5	78.94845
EFL1_82228138	0	941	101.063300857145	406.333333333333	433.25	81.17235
EFL1_82228952	0	1067	106.819591314761	454.604166666667	465.25	90.80925
EFL1_82230788	1	1241	130.218595198462	501.145833333333	505.75	121.94385
EFL1_82238217	1	1377	147.63992604145	632.510416666667	650.5	138.6231
EFL1_82240366	0	1153	130.371358227562	526.645833333333	540	110.82435
EFL1_82241215	2	664	66.0914895850243	285.072916666667	297.75	61.15725
EFL1_82252613	0	909	99.2418579292439	391.145833333333	410.5	91.9212
EFL1_82259000	1	1239	120.650233001865	509.25	520	92.29185
EFL1_82261598	2	1183	141.785047013913	533.895833333333	527	133.06335
EFL1_82262528	4	773	99.6816736386241	399.739583333333	429.5	75.98325
EGLN1_231366121	2	1296	174.666063101253	698.645833333333	715.75	161.23275
EGLN1_231367481	3	888	77.8813192568307	339.427083333333	348	66.717
EGLN1_231370509	1	1043	115.346010454023	456	482.25	102.2994
EGLN1_231373919	3	703	64.1402185983488	259.020833333333	257.25	63.0105
EGLN1_231420908	0	1618	183.310673970419	511.625	504	206.0814
ELANE_852039	4	1159	154.25781903697	596.0625	618.25	139.3644
ELANE_852785	1	1531	202.608467360324	723.104166666667	797	133.434
ELANE_853171	1	981	113.575176914545	397.84375	432.75	77.8365
ELANE_855474	5	1437	159.043129646539	645.03125	661.25	156.4143
EMD_154379194	0	1504	173.715449840531	431.53125	458	227.5791
EMD_154380180	3	1200	185.808068143062	436.239583333333	442.75	222.39
EMD_154380662	0	1522	250.853145128976	617.114583333333	634	323.9481
ENG_127815391	2	1205	126.353352822565	518.979166666667	531	129.7275
ENG_127817055	0	1059	110.3769572648	457.041666666667	459	93.03315
ENG_127818029	0	1390	162.865219357659	660.989583333333	681.75	153.81975
ENG_127818653	1	985	112.053176886488	426.604166666667	428.5	117.8667
ENG_127819521	1	951	109.312258093516	448.854166666667	456	82.65495
ENG_127819847	3	1004	120.596485440215	462.65625	458.5	130.09815
ENG_127824214	3	1035	101.941124713245	401.916666666667	416.75	90.80925
ENG_127824710	0	1089	137.174507959261	535.677083333333	539.75	151.59585
ENG_127825174	3	828	109.010401428858	417.65625	423.5	109.7124
ENG_127825604	2	1139	139.025971076865	532.635416666667	555.25	127.5036
ENG_127826420	0	1124	137.983289521075	533.177083333333	539	127.5036
ENG_127829596	0	1045	121.869953068806	484.041666666667	476.75	114.9015
ENG_127843003	2	1060	115.376303366619	461.072916666667	468.75	111.195
ENG_127854199	0	1110	103.595358134186	458.541666666667	485.75	78.20715
EPAS1_46297621	0	913	94.99510007427	367.010416666667	374.75	78.94845
EPAS1_46346782	3	1008	129.168329461958	534.239583333333	527.25	106.7472
EPAS1_46356060	2	1755	162.33546464243	580.489583333333	578.75	157.52625
EPAS1_46356646	2	960	93.4320868530903	396.84375	407.75	90.06795
EPAS1_46360576	1	1063	119.773733471116	497.614583333333	485.75	103.41135
EPAS1_46369760	2	973	107.064357261157	447.5	456.5	100.8168
EPAS1_46375600	1	1211	129.687191424908	539.65625	526	106.37655
EPAS1_46376448	4	1212	176.75554570884	688.15625	690.5	177.1707
EPAS1_46377804	1	1197	146.179762412003	607.65625	626.5	125.2797
EPAS1_46378592	6	1010	103.067551159181	428.177083333333	416.5	84.5082
EPAS1_46380136	1	1168	148.729223696565	606.21875	620.5	144.5535
EPAS1_46381538	3	940	102.466392496818	430.427083333333	450	86.7321
EPAS1_46381912	3	1019	110.38209749234	454.875	461.75	116.75475
EPAS1_46382334	0	1197	153.310333636786	646.822916666667	658.75	154.56105
EPAS1_46384418	3	963	135.066924244327	577.979166666667	607	116.01345
EPB42_43201790	2	1089	117.204941137097	477.958333333333	466.75	113.78955
EPB42_43203024	2	1256	133.773701668073	529.71875	534.25	133.06335
EPB42_43206239	1	1187	122.334993442463	506.229166666667	506.75	102.67005
EPB42_43207109	1	1045	152.891747732906	665.666666666667	686.75	161.23275
EPB42_43208161	3	1329	153.104151497188	620.208333333333	626	156.4143
EPB42_43208585	0	1097	125.201942816112	472.322916666667	457	133.80465
EPB42_43209183	1	1253	154.988398959589	624.645833333333	628.5	165.3099
EPB42_43210267	2	1063	126.332891824487	482.770833333333	484.75	141.5883
EPB42_43211355	1	879	100.056951313768	407.927083333333	414.25	99.3342
EPB42_43215004	1	1325	200.664056868617	788.072916666667	804	213.12375
EPB42_43216177	4	1163	137.051350577203	559.041666666667	564.25	150.85455
EPB42_43220725	3	1152	139.308205617911	549.520833333333	560.75	148.26
EPHB4_100803171	0	1061	150.591469812011	599.416666666667	613.5	144.18285
EPHB4_100805076	0	1135	86.5023981957554	357.875	363	90.06795
EPHB4_100806329	0	1337	148.21298670559	570.03125	577	164.19795
EPHB4_100807275	4	1085	144.105334415194	556.09375	566.5	150.85455
EPHB4_100812657	1	1255	165.075589820573	676.083333333333	693	166.42185
EPHB4_100813563	0	517	57.1438399104953	224.583333333333	225	53.00295
EPHB4_100813849	0	1151	134.247339986458	505.197916666667	503.75	144.18285
EPHB4_100817101	3	1007	103.811098816979	395.604166666667	425	87.10275
EPHB4_100818461	2	585	59.1203207255765	253.104166666667	264.75	64.4931
EPHB4_100819467	2	1410	174.245016565388	668.6875	688.25	167.5338
EPHB4_100820051	1	1019	104.241174239908	445.78125	459	96.369
EPHB4_100822181	2	1215	160.405884435468	671.010416666667	710.25	146.40675
EPHB4_100823554	3	1098	163.322669018803	658.59375	673.75	166.7925
EPHB4_100824118	2	871	90.1421946051179	346.541666666667	347.25	99.3342
EPHB4_100826888	0	994	93.7420540367847	303.458333333333	326.25	88.956
EPHX2_27490919	3	1335	120.743022774647	494.177083333333	516.25	101.18745
EPHX2_27500848	2	955	104.354775719301	402.96875	407.75	110.08305
EPHX2_27503513	0	1236	139.910951527282	539.239583333333	562	119.71995
EPHX2_27504865	4	1065	119.076152979231	510.552083333333	519	130.09815
EPHX2_27506812	5	1284	154.695384944823	614.885416666667	635.25	138.25245
EPHX2_27511753	1	961	101.703743711473	402.947916666667	406.5	101.18745
EPHX2_27515644	1	1340	153.86267565915	599.270833333333	590.75	131.9514
EPHX2_27516238	0	741	85.9452834966477	332.3125	340	87.10275
EPHX2_27517935	0	1012	102.924314184524	403.770833333333	385.75	73.3887
EPHX2_27520775	1	1078	117.892034523449	476.072916666667	485.25	111.9363
EPHX2_27522345	4	968	108.740039386512	391.614583333333	404.75	101.5581
EPHX2_27525297	0	891	96.0730827757835	374.125	377.75	92.29185
EPHX2_27536699	4	1045	120.156485954863	451.1875	456.25	125.65035
EPHX2_27538555	5	1276	123.44550393747	541.989583333333	546.5	109.34175
EPHX2_27540485	0	1054	119.306350243117	459.510416666667	471.5	122.3145
EPHX2_27541387	0	920	92.0894563687439	393.572916666667	391.5	75.24195
EPHX2_27543669	1	1125	123.290780588064	459.854166666667	454.25	107.85915
EPHX2_27544095	3	984	106.630650536632	442.427083333333	432.75	64.86375
EPHX2_27544353	3	1065	137.370272458488	608.3125	624.25	129.35685
EPOR_11377714	0	1225	156.03736027445	617.958333333333	629.25	139.3644
EPOR_11380793	0	1181	174.516246271704	687.625	698.5	181.98915
EPOR_11381601	2	1410	158.07650000466	655.21875	683.75	153.07845
EPOR_11383043	1	994	117.133355458609	457.895833333333	475.75	99.70485
EPOR_11383993	0	972	126.726477369527	525.96875	557	100.8168
ERCC4_13919876	0	1416	168.630384122993	714.96875	736	164.93925
ERCC4_13921940	0	1211	106.638020622927	463.135416666667	460.25	93.77445
ERCC4_13926470	0	973	104.957260805266	444.375	457	93.4038
ERCC4_13927937	3	1273	156.036808813777	611.90625	629	156.78495
ERCC4_13930620	0	1097	146.65515310325	550.760416666667	567	135.28725
ERCC4_13932100	1	643	70.2295935569202	269.96875	273.75	59.67465
ERCC4_13934127	2	768	84.3435218402601	311.760416666667	316.25	74.13
ERCC4_13935056	2	1346	178.386830396376	706.770833333333	740	154.56105
ERCC4_13937691	2	888	84.6149916297971	350.875	364.5	73.01805
ERCC4_13944659	0	680	72.7921776725985	302.71875	314	54.8562
ERCC4_13947524	0	1401	158.994178938005	685.25	713.5	154.9317
ETV6_11649838	0	1165	105.765092898775	356.104166666667	383.25	62.63985
ETV6_11752393	3	854	99.6870585430097	380.71875	393.5	102.2994
ETV6_11839050	2	1032	113.495125473325	456.822916666667	469.75	106.7472
ETV6_11853373	2	958	100.923725126651	417.385416666667	428	94.1451
ETV6_11869334	3	1336	189.409130470719	762.645833333333	758.25	210.89985
ETV6_11884354	6	1355	150.683654819583	617.75	630	165.3099
ETV6_11885856	2	938	101.109522437218	366.197916666667	371.25	100.8168
ETV6_11890841	3	1231	182.666966454981	710.635416666667	766.25	176.4294
F10_113122565	2	1097	144.529653743342	614.34375	634.5	130.4688
F10_113129362	4	1460	192.6156176235	764.645833333333	782.5	188.2902
F10_113138348	1	933	108.08019866734	327.354166666667	309.75	79.68975
F10_113139292	0	1088	120.727045451904	466.208333333333	474.25	132.32205
F10_113140864	4	1010	114.957438932665	492.5	496.25	92.6625
F10_113143761	0	1096	151.458842322108	625.03125	629.75	144.18285
F10_113147317	1	1021	117.257104742479	456.489583333333	464.25	131.58075
F10_113148825	2	1358	167.759939088927	718.583333333333	742.75	154.56105
F11_186266005	1	971	119.88536144661	486.927083333333	491	102.2994
F11_186266847	0	997	114.730322386891	474.53125	482.5	87.10275
F11_186271518	1	1153	116.237387308617	470.947916666667	469.75	125.65035
F11_186273004	0	1217	122.325934733852	498.8125	522	103.782
F11_186274025	2	930	97.6995043569605	402.15625	416.25	86.36145
F11_186275720	5	1417	148.564727577382	599.895833333333	630	138.6231
F11_186276140	1	1563	181.80817543538	701.572916666667	752.75	167.16315
F11_186279945	1	1404	156.842079278639	658.65625	683.5	159.00885
F11_186284001	0	1378	161.201769616472	671.072916666667	694.25	128.2449
F11_186285548	2	1271	155.107563555628	604.489583333333	621.75	146.40675
F11_186286342	2	1145	123.226158178356	500.322916666667	499.75	106.37655
F11_186287632	2	1323	147.570733355517	532.53125	551.75	154.9317
F11_186288363	1	1229	175.758142157268	721.28125	733	198.6684
F12_177402002	5	1318	186.92683998347	749.489583333333	776.5	177.1707
F12_177403164	1	1291	200.705199277059	767.614583333333	811	190.88475
F12_177403768	1	1268	150.312498064759	613.8125	648.5	111.9363
F12_177404998	0	964	106.445269041975	448.020833333333	442.75	114.53085
F12_177405258	0	692	74.733637526981	292.145833333333	286.25	69.31155
F12_177405650	1	1020	101.835229151196	417.21875	413.75	96.369
F12_177408954	0	1052	119.797412751488	471.989583333333	476	121.5732
F12_177409380	3	932	152.468773689417	576.083333333333	606	160.49145
F13A1_6145329	0	1235	161.036136629428	666.21875	697.75	170.12835
F13A1_6151761	3	586	56.5209108592714	229.09375	232.5	44.84865
F13A1_6167367	0	1099	124.015525723868	490.020833333333	504.25	120.0906
F13A1_6174489	3	1277	154.315644545833	600.21875	599	166.7925
F13A1_6181897	4	1584	150.700921097652	648.84375	668.75	128.2449
F13A1_6195721	5	1346	145.219697831589	585.375	590	154.56105
F13A1_6197153	3	1006	119.577903013828	467.052083333333	482.25	119.3493
F13A1_6221982	2	1128	115.975142161115	469.645833333333	489.5	92.6625
F13A1_6224596	1	1307	141.50225505997	601.510416666667	616.75	137.8818
F13A1_6248245	3	1005	111.259135811035	441.145833333333	455.75	87.84405
F13A1_6250749	4	934	89.0749121934426	379.354166666667	391.5	61.89855
F13A1_6266467	1	1001	130.759869632107	527.177083333333	535.5	131.9514
F13A1_6305260	3	917	116.40194209388	498.864583333333	501.25	119.71995
F13A1_6318374	1	1412	136.103721334109	586.479166666667	602.25	107.85915
F13A1_6320496	1	1040	131.149814431263	520.197916666667	523.25	139.3644
F13B_197039088	0	803	118.221224270043	367.114583333333	357.25	92.29185
F13B_197040432	0	1017	134.376316998329	481.677083333333	467.75	113.04825
F13B_197050606	0	776	85.4931038807822	353.40625	350	77.8365
F13B_197052544	3	762	94.5513569920736	345.34375	346	72.27675
F13B_197055624	1	892	112.455184138911	439.291666666667	464	98.96355
F13B_197056922	0	977	131.680029648893	540.447916666667	569	105.2646
F13B_197060276	0	858	102.623664805025	334.770833333333	332.5	97.48095
F13B_197060808	0	769	70.152139632626	259.916666666667	271	55.22685
F13B_197061694	0	999	107.606379308607	400.510416666667	412.5	82.2843
F13B_197062766	1	883	113.282033654663	439.25	469.75	87.10275
F13B_197067069	0	1203	116.248533888414	411.708333333333	394.75	101.18745
F2_46718946	0	898	112.3486452304	441.625	448	111.56565
F2_46719612	1	993	120.495252768382	473.520833333333	478.75	137.8818
F2_46720414	6	966	109.602460543865	428.635416666667	452.75	106.0059
F2_46720694	1	589	61.6847359476894	243.5625	249.25	60.41595
F2_46723089	3	1062	148.766987527523	594.604166666667	601.5	146.7774
F2_46725758	1	1241	157.986857283978	660.9375	687.75	158.6382
F2_46726408	0	1299	211.078180366779	837.541666666667	856.5	237.58665
F2_46727906	1	963	110.627848362577	448.770833333333	458	114.53085
F2_46728574	1	1008	117.555464029653	499.260416666667	509.5	126.7623
F2_46729289	3	1051	151.097078121465	569.635416666667	582.25	131.9514
F2_46738963	0	1209	108.197300879242	428.90625	442.75	121.20255
F5_169514023	0	1156	115.196499943752	455.979166666667	455	92.6625
F5_169515353	0	792	102.13529597309	416.34375	437	97.8516
F5_169518321	0	1210	116.2422707718	470.104166666667	484.75	106.7472
F5_169520429	0	775	73.2913856896706	310.145833333333	319	60.7866
F5_169523106	3	897	95.3604391997106	405.90625	424.5	91.55055
F5_169523732	1	737	83.5503309473903	294.958333333333	306.75	80.0604
F5_169524752	0	780	87.6420825913981	331.40625	338.75	86.36145
F5_169525838	1	1040	112.963261597498	420.90625	449.5	77.46585
F5_169527824	3	858	105.307132179003	451.59375	469.5	110.82435
F5_169529518	0	1344	131.409865490483	532.229166666667	551.25	108.9711
F5_169530696	1	909	110.95590260412	462.229166666667	471.25	89.32665
F5_169536415	1	936	78.6003157815377	327.71875	336.25	66.34635
F5_169540133	0	1969	160.006870073584	700.59375	711.5	162.3447
F5_169544205	2	1055	119.902597419355	475.510416666667	489.5	127.5036
F5_169546351	1	1312	124.068582594695	543.447916666667	559	108.60045
F5_169549710	2	1120	121.717780025314	504.010416666667	526	112.6776
F5_169550569	0	707	77.1822235612919	307.239583333333	306.25	80.8017
F5_169552467	0	678	78.1502058629306	281.302083333333	282.25	70.05285
F5_169555091	1	1008	98.9750347981645	414.53125	419.75	101.5581
F5_169556555	1	1150	143.691563823992	562.270833333333	584	151.9665
F5_169559063	3	1101	106.78349738942	452.385416666667	478.5	83.39625
F5_169560463	2	1154	143.373544607922	578.989583333333	592	140.47635
F5_169572161	1	686	73.0137451537926	271.90625	279.75	56.3388
F5_169582355	1	530	59.0814402161473	177.645833333333	172.75	57.0801
F5_169586139	1	1045	164.96805750074	672.552083333333	689.25	174.9468
F7_113105551	3	1126	131.546356992965	544.197916666667	543.5	137.1405
F7_113110599	3	1699	222.712530727584	827.78125	900.75	137.8818
F7_113113661	0	1208	143.006056758109	601.291666666667	602.5	144.18285
F7_113115569	0	1051	106.934596216135	471.135416666667	460.25	100.44615
F7_113116699	3	1633	163.122913766176	665.427083333333	685.25	157.1556
F7_113117413	2	1004	114.059410844207	422.3125	425.25	120.8319
F7_113118293	1	1212	153.982934890814	664.479166666667	693.5	132.6927
F8_154837306	1	1432	254.636275849933	636.875	650.5	330.6198
F8_154860341	2	1300	246.785330918873	605.895833333333	613.25	350.6349
F8_154861627	0	1456	236.872227430021	578.875	617	267.23865
F8_154862993	1	1537	228.187725758983	564.239583333333	602.75	293.92545
F8_154895987	0	1251	177.578300330381	439.145833333333	455.75	228.3204
F8_154899787	2	1393	212.768365949356	509.177083333333	531.5	284.28855
F8_154901285	0	1030	163.258947478347	386.322916666667	411	215.7183
F8_154901989	2	1240	182.478459515245	452.510416666667	459.5	234.9921
F8_154903816	0	1386	246.802072898622	604.802083333333	634.25	333.585
F8_154904196	0	1408	213.793024526042	512.927083333333	531.75	277.61685
F8_154904720	1	1469	230.487922705937	540.15625	548	285.4005
F8_154906330	2	1502	224.828228364464	505.958333333333	485.25	264.6441
F8_154928481	0	1469	264.872399821229	650.989583333333	673.5	343.2219
F8_154947608	1	1364	243.523368910817	591.666666666667	605	311.346
F8_154953801	1	1408	201.000337132758	511.135416666667	544.25	243.8877
F8_154956867	0	1070	174.957654134503	428.239583333333	473.25	204.96945
F8_154961000	0	1228	153.754345712096	380.510416666667	398.25	190.88475
F8_154965879	3	1462	227.905195767843	549.65625	556.25	273.91035
F8_154966335	0	1493	270.916666121281	658.895833333333	669	348.411
F8_154969241	2	1409	217.866319207933	523.28125	528.75	274.281
F8_154984625	0	1143	170.25933721961	426.302083333333	455	209.41725
F8_154987151	1	1198	164.599408609862	398.864583333333	412.5	212.7531
F8_154991183	1	1185	163.853016631972	402.947916666667	437.25	187.91955
F8_154992845	1	1386	241.647158664819	611.291666666667	648.25	289.107
F8_154996913	0	1083	154.378321740471	386.9375	415	191.2554
F8_154999419	0	1158	181.291844949553	441.71875	455.5	232.39755
F8_155022319	0	1437	278.900958352666	666.572916666667	681.25	361.0131
F9_139530475	0	1293	180.173849445296	446.21875	456.25	210.15855
F9_139536919	0	1595	163.967611279664	370.010416666667	378.25	205.71075
F9_139541011	0	1172	154.225380447872	365.072916666667	372.5	201.6336
F9_139548307	0	1300	191.628047007276	438.260416666667	442.5	234.9921
F9_139550971	3	1639	279.483342471375	674.552083333333	665.25	333.95565
F9_139560677	2	1188	184.36832810383	432.604166666667	425	230.91495
F9_139561433	0	1324	272.25111283467	675.541666666667	726.5	344.7045
F9_139563109	0	801	121.579793410666	311.864583333333	336.75	157.1556
FADD_70203169	0	1267	172.50691732456	605.208333333333	618.25	159.75015
FADD_70206043	8	1321	155.281321788155	680.15625	700.25	144.5535
FADS2_61802238	2	1064	118.988504421214	434.041666666667	442	121.5732
FADS2_61803192	2	1287	141.198176647762	574.604166666667	583.75	136.02855
FANCA_89742749	4	1310	152.260045130314	594.03125	608.75	158.26755
FANCA_89744894	5	1018	106.029483304349	434.8125	437.25	100.0755
FANCA_89746516	0	1171	118.96085237238	497.583333333333	500.5	126.021
FANCA_89748592	1	1299	159.484440591489	613.354166666667	634.25	171.2403
FANCA_89749558	2	1413	196.294990495019	724.572916666667	739	222.76065
FANCA_89752060	5	1300	141.820974185667	583.302083333333	605.25	134.1753
FANCA_89758520	3	1213	144.187265879633	551.395833333333	568.25	154.1904
